8.829412E+2	6.000000E+0	8.829412E+2	9.000000E+0	8.829412E+2	1.000000E+0	8.829412E+2	0.000000E+0	8.829412E+2	3.000000E+0	8.829412E+2	4.000000E+0	8.829412E+2	0.000000E+0	8.829412E+2	6.000000E+0	8.829412E+2	4.000000E+0	8.829412E+2	1.000000E+0	8.829412E+2	8.000000E+0	8.829412E+2	9.000000E+0
8.829501E+2	-8.000000E+0	8.829501E+2	-1.400000E+1	8.829501E+2	-1.700000E+1	8.829501E+2	-4.000000E+0	8.829501E+2	-7.000000E+0	8.829501E+2	-1.000000E+0	8.829501E+2	-9.000000E+0	8.829501E+2	-5.000000E+0	8.829501E+2	-7.000000E+0	8.829501E+2	-5.000000E+0	8.829501E+2	-3.000000E+0	8.829501E+2	-1.700000E+1
8.829591E+2	-8.000000E+0	8.829591E+2	-7.000000E+0	8.829591E+2	-2.000000E+0	8.829591E+2	-1.000000E+1	8.829591E+2	-4.000000E+0	8.829591E+2	-6.000000E+0	8.829591E+2	-8.000000E+0	8.829591E+2	-4.000000E+0	8.829591E+2	1.000000E+0	8.829591E+2	-1.000000E+0	8.829591E+2	0.000000E+0	8.829591E+2	-8.000000E+0
8.829680E+2	5.000000E+0	8.829680E+2	-2.000000E+0	8.829680E+2	2.000000E+0	8.829680E+2	3.000000E+0	8.829680E+2	3.000000E+0	8.829680E+2	6.000000E+0	8.829680E+2	4.000000E+0	8.829680E+2	1.100000E+1	8.829680E+2	-3.000000E+0	8.829680E+2	-1.000000E+0	8.829680E+2	1.000000E+1	8.829680E+2	7.000000E+0
8.829770E+2	2.000000E+0	8.829770E+2	0.000000E+0	8.829770E+2	3.000000E+0	8.829770E+2	5.000000E+0	8.829770E+2	6.000000E+0	8.829770E+2	1.000000E+0	8.829770E+2	-6.000000E+0	8.829770E+2	-4.000000E+0	8.829770E+2	3.000000E+0	8.829770E+2	4.000000E+0	8.829770E+2	-3.000000E+0	8.829770E+2	1.000000E+0
8.829859E+2	2.000000E+0	8.829859E+2	-7.000000E+0	8.829859E+2	1.000000E+0	8.829859E+2	5.000000E+0	8.829859E+2	3.000000E+0	8.829859E+2	6.000000E+0	8.829859E+2	-4.000000E+0	8.829859E+2	3.000000E+0	8.829859E+2	-3.000000E+0	8.829859E+2	2.000000E+0	8.829859E+2	-3.000000E+0	8.829859E+2	6.000000E+0
8.829949E+2	3.000000E+0	8.829949E+2	2.000000E+0	8.829949E+2	0.000000E+0	8.829949E+2	3.000000E+0	8.829949E+2	-6.000000E+0	8.829949E+2	1.000000E+0	8.829949E+2	9.000000E+0	8.829949E+2	3.000000E+0	8.829949E+2	2.000000E+0	8.829949E+2	-2.000000E+0	8.829949E+2	6.000000E+0	8.829949E+2	1.100000E+1
8.830038E+2	1.000000E+0	8.830038E+2	1.000000E+0	8.830038E+2	1.300000E+1	8.830038E+2	-2.000000E+0	8.830038E+2	3.000000E+0	8.830038E+2	6.000000E+0	8.830038E+2	2.000000E+0	8.830038E+2	5.000000E+0	8.830038E+2	7.000000E+0	8.830038E+2	1.000000E+1	8.830038E+2	-2.000000E+0	8.830038E+2	1.000000E+0
8.830127E+2	5.000000E+0	8.830127E+2	-1.000000E+0	8.830127E+2	3.000000E+0	8.830127E+2	5.000000E+0	8.830127E+2	-3.000000E+0	8.830127E+2	3.000000E+0	8.830127E+2	7.000000E+0	8.830127E+2	5.000000E+0	8.830127E+2	1.000000E+0	8.830127E+2	4.000000E+0	8.830127E+2	6.000000E+0	8.830127E+2	4.000000E+0
8.830217E+2	4.000000E+0	8.830217E+2	0.000000E+0	8.830217E+2	1.000000E+0	8.830217E+2	-3.000000E+0	8.830217E+2	-6.000000E+0	8.830217E+2	2.000000E+0	8.830217E+2	4.000000E+0	8.830217E+2	2.000000E+0	8.830217E+2	1.000000E+0	8.830217E+2	-2.000000E+0	8.830217E+2	1.500000E+1	8.830217E+2	2.000000E+0
8.830306E+2	1.100000E+1	8.830306E+2	7.000000E+0	8.830306E+2	5.000000E+0	8.830306E+2	5.000000E+0	8.830306E+2	8.000000E+0	8.830306E+2	2.000000E+0	8.830306E+2	0.000000E+0	8.830306E+2	6.000000E+0	8.830306E+2	6.000000E+0	8.830306E+2	3.000000E+0	8.830306E+2	1.900000E+1	8.830306E+2	6.000000E+0
